user_played,instrument_name,velocity,pitch,start (s),end (s)
True,piano,96,60,0.0,0.1349207361111111
False,piano,96,72,0.0,0.1349207361111111
True,piano,96,62,0.27210904761904764,0.40702978373015875
False,piano,96,74,0.27210904761904764,0.40702978373015875
False,piano,96,64,0.5442180952380953,1.060091498015873
True,piano,96,68,0.5442180952380953,1.060091498015873
True,piano,96,71,0.5442180952380953,1.060091498015873
True,piano,96,76,0.5442180952380953,1.060091498015873
True,piano,96,60,1.0884361904761906,1.2233569265873017
False,piano,96,72,1.0884361904761906,1.2233569265873017
False,piano,96,62,1.360545238095238,1.4954659742063492
True,piano,96,74,1.360545238095238,1.4954659742063492
True,piano,96,64,1.6326542857142856,1.890024093253968
True,piano,96,69,1.6326542857142856,1.890024093253968
True,piano,96,72,1.6326542857142856,1.890024093253968
False,piano,96,76,1.6326542857142856,1.890024093253968
True,piano,96,62,1.9047633333333331,2.162133140873016
True,piano,96,74,1.9047633333333331,2.162133140873016
False,piano,96,60,2.1768723809523807,2.311793117063492
False,piano,96,72,2.1768723809523807,2.311793117063492
True,piano,96,59,2.4489814285714284,2.5839021646825397
True,piano,96,71,2.4489814285714284,2.5839021646825397
False,piano,96,57,2.721090476190476,2.9784602837301586
False,piano,96,63,2.721090476190476,2.9784602837301586
False,piano,96,69,2.721090476190476,2.9784602837301586
True,piano,87,59,2.9931995238095235,3.250569331349206
False,piano,87,71,2.9931995238095235,3.250569331349206
True,piano,78,60,3.265308571428571,3.400229307539682
False,piano,78,72,3.265308571428571,3.400229307539682
False,piano,69,62,3.5374176190476185,3.67233835515873
False,piano,69,74,3.5374176190476185,3.67233835515873
True,piano,60,62,3.8095266666666663,4.325400069444444
False,piano,60,68,3.8095266666666663,4.325400069444444
False,piano,60,76,3.8095266666666663,4.325400069444444
True,piano,64,71,4.353744761904761,4.481862771825396
False,piano,60,62,4.353744761904761,4.481862771825396
False,piano,64,69,4.489799285714285,4.6179172956349195
True,piano,60,63,4.489799285714285,4.6179172956349195
True,piano,64,68,4.625853809523808,4.753971819444443
False,piano,60,64,4.625853809523808,4.753971819444443
False,piano,64,69,4.761908333333332,4.890026343253966
False,piano,60,65,4.761908333333332,4.890026343253966
False,piano,60,64,4.897962857142855,5.02608086706349
False,piano,60,63,5.0340173809523785,5.162135390873013
True,piano,64,72,4.897962857142855,5.168938117063489
False,piano,60,64,5.170071904761902,5.298189914682537
False,piano,60,65,5.306126428571425,5.43424443849206
True,piano,64,74,5.442180952380949,5.5702989623015835
False,piano,60,64,5.442180952380949,5.5702989623015835
False,piano,64,72,5.578235476190472,5.706353486111107
True,piano,60,66,5.578235476190472,5.706353486111107
False,piano,64,71,5.714289999999996,5.84240800992063
True,piano,60,67,5.714289999999996,5.84240800992063
False,piano,64,72,5.850344523809519,5.978462533730154
True,piano,60,68,5.850344523809519,5.978462533730154
False,piano,60,69,5.9863990476190425,6.114517057539677
True,piano,60,68,6.122453571428566,6.250571581349201
False,piano,64,76,5.9863990476190425,6.257374307539677
False,piano,60,69,6.258508095238089,6.386626105158724
False,piano,60,70,6.394562619047613,6.5226806289682475
False,piano,64,77,6.530617142857136,6.658735152777771
False,piano,60,69,6.530617142857136,6.658735152777771
False,piano,65,76,6.66667166666666,6.794789676587294
False,piano,61,70,6.66667166666666,6.794789676587294
True,piano,66,75,6.802726190476183,6.930844200396818
True,piano,62,71,6.802726190476183,6.930844200396818
False,piano,68,76,6.9387807142857065,7.066898724206341
True,piano,63,72,6.9387807142857065,7.066898724206341
False,piano,69,83,7.07483523809523,7.202953248015865
True,piano,64,72,7.07483523809523,7.202953248015865
True,piano,70,81,7.210889761904753,7.339007771825388
False,piano,65,77,7.210889761904753,7.339007771825388
True,piano,71,80,7.346944285714277,7.4750622956349115
True,piano,66,76,7.346944285714277,7.4750622956349115
False,piano,72,81,7.4829988095238,7.611116819444435
False,piano,67,75,7.4829988095238,7.611116819444435
True,piano,73,83,7.619053333333324,7.747171343253958
False,piano,68,74,7.619053333333324,7.747171343253958
False,piano,74,81,7.755107857142847,7.883225867063482
False,piano,69,75,7.755107857142847,7.883225867063482
True,piano,75,80,7.8911623809523705,8.019280390873005
False,piano,70,76,7.8911623809523705,8.019280390873005
True,piano,76,81,8.027216904761895,8.15533491468253
True,piano,71,77,8.027216904761895,8.15533491468253
True,piano,72,76,8.16327142857142,8.291389438492056
True,piano,69,75,8.299325952380945,8.42744396230158
False,piano,66,76,8.43538047619047,8.563498486111106
True,piano,63,77,8.571434999999996,8.699553009920631
False,piano,77,84,8.16327142857142,8.706355736111108
True,piano,60,78,8.707489523809521,8.835607533730157
False,piano,64,81,8.707489523809521,8.964859331349205
False,piano,60,77,8.843544047619046,8.971662057539682
True,piano,60,76,8.979598571428571,9.107716581349207
True,piano,64,84,8.979598571428571,9.236968378968255
False,piano,60,75,9.115653095238097,9.243771105158732
False,piano,68,75,9.342410634920638,9.42744471230159
False,piano,68,71,9.251707619047622,9.509077426587304
True,piano,73,83,9.251707619047622,9.509077426587304
True,piano,68,76,9.433113650793652,9.518147728174606
False,piano,68,75,9.614519682539685,9.699553759920637
True,piano,68,69,9.523816666666669,9.78118647420635
True,piano,73,81,9.523816666666669,9.78118647420635
False,piano,68,76,9.7052226984127,9.790256775793653
False,piano,68,75,9.886628730158732,9.971662807539683
False,piano,68,67,9.795925714285715,10.053295521825397
False,piano,73,79,9.795925714285715,10.053295521825397
True,piano,68,76,9.977331746031746,10.0623658234127
False,piano,68,75,10.158737777777779,10.24377185515873
True,piano,68,69,10.068034761904762,10.325404569444444
False,piano,73,81,10.068034761904762,10.325404569444444
True,piano,68,76,10.249440793650793,10.334474871031746
False,piano,68,75,10.430846825396825,10.515880902777777
True,piano,68,71,10.34014380952381,10.597513617063491
False,piano,73,83,10.34014380952381,10.597513617063491
True,piano,68,76,10.52154984126984,10.606583918650793
False,piano,68,75,10.702955873015872,10.787989950396824
False,piano,68,69,10.612252857142856,10.869622664682538
False,piano,73,81,10.612252857142856,10.869622664682538
False,piano,68,76,10.793658888888887,10.87869296626984
True,piano,67,75,10.97506492063492,11.06009899801587
False,piano,68,67,10.884361904761903,11.141731712301585
False,piano,73,79,10.884361904761903,11.141731712301585
True,piano,66,76,11.065767936507934,11.150802013888887
False,piano,64,75,11.247173968253966,11.332208045634918
True,piano,65,69,11.15647095238095,11.413840759920632
True,piano,70,81,11.15647095238095,11.413840759920632
False,piano,63,76,11.33787698412698,11.422911061507934
True,piano,61,75,11.519283015873013,11.604317093253965
True,piano,62,71,11.428579999999997,11.685949807539679
True,piano,66,83,11.428579999999997,11.685949807539679
False,piano,60,76,11.609986031746027,11.69502010912698
False,piano,58,75,11.79139206349206,11.876426140873011
False,piano,59,69,11.700689047619043,11.958058855158725
True,piano,63,81,11.700689047619043,11.958058855158725
False,piano,57,76,11.882095079365074,11.967129156746028
False,piano,60,75,12.063501111111107,12.148535188492058
True,piano,60,67,11.97279809523809,12.230167902777772
True,piano,64,79,11.97279809523809,12.230167902777772
False,piano,60,76,12.154204126984121,12.239238204365074
True,piano,60,75,12.335610158730153,12.420644236111105
True,piano,60,66,12.244907142857137,12.50227695039682
True,piano,64,78,12.244907142857137,12.50227695039682
False,piano,60,72,12.426313174603168,12.511347251984121
False,piano,64,76,12.517016190476184,12.606585418650788
True,piano,60,71,12.6077192063492,12.697288434523804
False,piano,60,68,12.698422222222217,12.78799145039682
True,piano,60,67,12.789125238095233,12.878694466269836
True,piano,60,66,12.879828253968249,12.969397482142853
True,piano,60,65,12.970531269841265,13.055565347222217
True,piano,64,71,13.06123428571428,13.189352295634915
False,piano,60,62,13.06123428571428,13.189352295634915
True,piano,64,69,13.197288809523805,13.32540681944444
True,piano,60,63,13.197288809523805,13.32540681944444
False,piano,64,68,13.33334333333333,13.461461343253966
True,piano,60,64,13.33334333333333,13.461461343253966
True,piano,64,69,13.469397857142855,13.59751586706349
False,piano,60,65,13.469397857142855,13.59751586706349
True,piano,60,64,13.60545238095238,13.733570390873016
False,piano,60,63,13.741506904761906,13.869624914682541
False,piano,64,72,13.60545238095238,13.876427640873018
False,piano,60,64,13.87756142857143,14.005679438492066
False,piano,60,65,14.013615952380956,14.141733962301592
False,piano,64,74,14.149670476190481,14.277788486111117
False,piano,60,64,14.149670476190481,14.277788486111117
False,piano,64,72,14.285725000000006,14.413843009920642
False,piano,60,66,14.285725000000006,14.413843009920642
False,piano,64,71,14.421779523809532,14.549897533730167
True,piano,60,67,14.421779523809532,14.549897533730167
True,piano,64,72,14.557834047619057,14.685952057539692
True,piano,60,68,14.557834047619057,14.685952057539692
False,piano,60,69,14.693888571428582,14.822006581349218
False,piano,60,68,14.829943095238107,14.958061105158743
False,piano,64,76,14.693888571428582,14.96486383134922
False,piano,60,69,14.965997619047632,15.094115628968268
True,piano,60,70,15.102052142857158,15.230170152777793
False,piano,64,77,15.238106666666683,15.366224676587318
False,piano,60,69,15.238106666666683,15.366224676587318
False,piano,65,76,15.374161190476208,15.502279200396844
True,piano,61,70,15.374161190476208,15.502279200396844
False,piano,66,75,15.510215714285733,15.638333724206369
False,piano,62,71,15.510215714285733,15.638333724206369
True,piano,68,76,15.646270238095259,15.774388248015894
False,piano,63,72,15.646270238095259,15.774388248015894
False,piano,69,83,15.782324761904784,15.91044277182542
False,piano,64,72,15.782324761904784,15.91044277182542
False,piano,70,81,15.918379285714309,16.046497295634943
False,piano,65,77,15.918379285714309,16.046497295634943
False,piano,71,80,16.054433809523832,16.182551819444466
False,piano,66,76,16.054433809523832,16.182551819444466
True,piano,72,81,16.190488333333356,16.31860634325399
False,piano,67,75,16.190488333333356,16.31860634325399
False,piano,73,83,16.32654285714288,16.454660867063513
True,piano,68,74,16.32654285714288,16.454660867063513
True,piano,74,81,16.462597380952403,16.590715390873036
True,piano,69,75,16.462597380952403,16.590715390873036
True,piano,75,80,16.598651904761926,16.72676991468256
True,piano,70,76,16.598651904761926,16.72676991468256
False,piano,76,81,16.73470642857145,16.862824438492083
False,piano,71,77,16.73470642857145,16.862824438492083
False,piano,72,76,16.870760952380973,16.998878962301607
False,piano,69,75,17.006815476190496,17.13493348611113
False,piano,66,76,17.14287000000002,17.270988009920654
True,piano,63,77,17.278924523809543,17.407042533730177
False,piano,77,84,16.870760952380973,17.413845259920652
False,piano,60,78,17.414979047619067,17.5430970575397
True,piano,64,81,17.414979047619067,17.67234885515875
True,piano,60,77,17.55103357142859,17.679151581349224
False,piano,60,76,17.687088095238114,17.815206105158747
False,piano,64,84,17.687088095238114,17.944457902777796
True,piano,60,75,17.823142619047637,17.95126062896827
False,piano,68,75,18.049900158730175,18.13493423611113
True,piano,68,71,17.95919714285716,18.216566950396842
False,piano,73,83,17.95919714285716,18.216566950396842
False,piano,68,76,18.140603174603193,18.225637251984143
True,piano,68,75,18.32200920634922,18.407043283730175
False,piano,68,69,18.231306190476207,18.48867599801589
False,piano,73,81,18.231306190476207,18.48867599801589
True,piano,68,76,18.41271222222224,18.49774629960319
False,piano,68,75,18.59411825396827,18.679152331349222
False,piano,68,67,18.503415238095254,18.760785045634936
False,piano,73,79,18.503415238095254,18.760785045634936
True,piano,68,76,18.684821269841287,18.769855347222236
True,piano,68,75,18.866227301587315,18.95126137896827
False,piano,68,69,18.7755242857143,19.032894093253983
False,piano,73,81,18.7755242857143,19.032894093253983
False,piano,68,76,18.956930317460333,19.041964394841283
True,piano,68,75,19.138336349206362,19.223370426587316
False,piano,68,71,19.047633333333348,19.30500314087303
False,piano,73,83,19.047633333333348,19.30500314087303
True,piano,68,76,19.22903936507938,19.31407344246033
True,piano,68,75,19.41044539682541,19.495479474206363
False,piano,68,69,19.319742380952395,19.577112188492077
False,piano,73,81,19.319742380952395,19.577112188492077
False,piano,68,76,19.501148412698427,19.586182490079377
False,piano,67,75,19.682554444444456,19.76758852182541
True,piano,68,67,19.59185142857144,19.849221236111124
False,piano,73,79,19.59185142857144,19.849221236111124
False,piano,66,76,19.773257460317474,19.858291537698424
False,piano,64,75,19.954663492063503,20.039697569444456
False,piano,65,69,19.86396047619049,20.12133028373017
False,piano,70,81,19.86396047619049,20.12133028373017
False,piano,63,76,20.04536650793652,20.13040058531747
False,piano,61,75,20.22677253968255,20.311806617063503
False,piano,62,71,20.136069523809535,20.393439331349217
True,piano,66,83,20.136069523809535,20.393439331349217
False,piano,60,76,20.317475555555568,20.402509632936518
False,piano,58,75,20.498881587301597,20.58391566468255
False,piano,59,69,20.408178571428582,20.665548378968264
True,piano,63,81,20.408178571428582,20.665548378968264
False,piano,57,76,20.589584603174615,20.674618680555565
False,piano,60,75,20.770990634920643,20.856024712301597
False,piano,60,67,20.68028761904763,20.93765742658731
False,piano,64,79,20.68028761904763,20.93765742658731
True,piano,60,76,20.86169365079366,20.94672772817461
True,piano,60,75,21.04309968253969,21.128133759920644
False,piano,60,66,20.952396666666676,21.209766474206358
True,piano,64,78,20.952396666666676,21.209766474206358
True,piano,60,72,21.13380269841271,21.21883677579366
False,piano,72,71,21.292532976190486,21.356025087301596
True,piano,77,76,21.224505714285723,21.359426450396835
True,piano,72,68,21.36056023809525,21.42405234920636
False,piano,72,67,21.42858750000001,21.49207961111112
True,piano,72,66,21.49661476190477,21.56010687301588
True,piano,72,68,21.56464202380953,21.62813413492064
True,piano,72,69,21.63266928571429,21.6961613968254
True,piano,72,71,21.70069654761905,21.76418865873016
True,piano,80,72,21.76872380952381,21.903644545634922
True,piano,80,76,21.76872380952381,21.903644545634922
True,piano,80,74,22.04083285714286,22.175753593253972
True,piano,80,77,22.04083285714286,22.175753593253972
False,piano,80,72,22.31294190476191,22.447862640873023
True,piano,80,76,22.31294190476191,22.447862640873023
False,piano,80,79,22.31294190476191,22.447862640873023
False,piano,80,72,22.58505095238096,22.719971688492073
True,piano,80,76,22.58505095238096,22.719971688492073
True,piano,80,79,22.58505095238096,22.719971688492073
False,piano,80,76,22.85716000000001,22.92405347420636
True,piano,80,81,22.85716000000001,22.92405347420636
True,piano,80,73,22.993214523809534,23.060107998015884
True,piano,80,79,22.993214523809534,23.060107998015884
False,piano,80,73,23.129269047619058,23.196162521825407
False,piano,80,77,23.129269047619058,23.196162521825407
True,piano,80,67,23.26532357142858,23.33221704563493
False,piano,80,76,23.26532357142858,23.33221704563493
False,piano,80,67,23.67348714285715,23.808407878968264
False,piano,80,71,23.401378095238105,23.917251498015883
False,piano,80,74,23.401378095238105,23.917251498015883
False,piano,60,72,23.945596190476202,24.216571450396838
False,piano,60,76,23.945596190476202,24.216571450396838
True,piano,60,74,24.217705238095252,24.48868049801589
False,piano,60,77,24.217705238095252,24.48868049801589
False,piano,60,72,24.489814285714303,24.624735021825416
True,piano,60,76,24.489814285714303,24.624735021825416
False,piano,60,79,24.489814285714303,24.624735021825416
True,piano,60,72,24.761923333333353,24.896844069444466
False,piano,60,76,24.761923333333353,24.896844069444466
False,piano,60,79,24.761923333333353,24.896844069444466
False,piano,60,76,25.034032380952404,25.100925855158753
False,piano,60,81,25.034032380952404,25.100925855158753
True,piano,60,73,25.170086904761927,25.236980378968276
False,piano,60,79,25.170086904761927,25.236980378968276
False,piano,60,73,25.30614142857145,25.3730349027778
False,piano,60,77,25.30614142857145,25.3730349027778
False,piano,60,67,25.442195952380974,25.509089426587323
False,piano,60,76,25.442195952380974,25.509089426587323
True,piano,60,71,25.578250476190497,26.094123878968276
True,piano,60,74,25.578250476190497,26.094123878968276
False,piano,72,69,26.122468571428595,26.39344383134923
True,piano,72,72,26.122468571428595,26.39344383134923
True,piano,72,71,26.394577619047645,26.66555287896828
False,piano,72,74,26.394577619047645,26.66555287896828
True,piano,72,72,26.666686666666696,26.924056474206377
True,piano,72,76,26.666686666666696,26.924056474206377
False,piano,72,72,26.938795714285742,27.196165521825424
False,piano,72,76,26.938795714285742,27.196165521825424
True,piano,86,64,26.666686666666696,27.20977097420638
True,piano,72,70,27.210904761904793,27.339022771825427
False,piano,72,77,27.210904761904793,27.339022771825427
True,piano,72,76,27.346959285714316,27.47507729563495
True,piano,72,74,27.48301380952384,27.611131819444473
False,piano,72,72,27.619068333333363,27.747186343253997
True,piano,86,65,27.210904761904793,27.753989069444472
True,piano,72,71,27.755122857142887,28.270996259920665
True,piano,86,66,27.755122857142887,28.29820716468257
False,piano,72,72,28.299340952380984,28.556710759920666
False,piano,72,71,28.57145000000003,28.828819807539713
True,piano,72,74,28.57145000000003,28.828819807539713
False,piano,86,68,28.299340952380984,28.842425259920667
False,piano,72,72,28.84355904761908,29.100928855158763
True,piano,72,76,28.84355904761908,29.100928855158763
False,piano,70,72,29.115668095238128,29.37303790277781
False,piano,70,76,29.115668095238128,29.37303790277781
True,piano,86,64,28.84355904761908,29.386643355158764
True,piano,68,74,29.38777714285718,29.515895152777812
False,piano,68,77,29.38777714285718,29.515895152777812
False,piano,67,76,29.523831666666702,29.651949676587336
True,piano,66,74,29.659886190476225,29.78800420039686
False,piano,65,72,29.79594071428575,29.924058724206382
False,piano,81,69,29.38777714285718,29.930861450396858
False,piano,64,62,29.931995238095272,30.44786864087305
True,piano,64,71,29.931995238095272,30.44786864087305
True,piano,76,68,29.931995238095272,30.475079545634955
False,piano,64,71,30.47621333333337,30.604331343254003
True,piano,60,62,30.47621333333337,30.604331343254003
True,piano,64,69,30.612267857142893,30.740385867063527
True,piano,60,63,30.612267857142893,30.740385867063527
False,piano,64,68,30.748322380952416,30.87644039087305
True,piano,60,64,30.748322380952416,30.87644039087305
False,piano,64,69,30.88437690476194,31.012494914682573
False,piano,60,65,30.88437690476194,31.012494914682573
False,piano,60,64,31.020431428571463,31.148549438492097
True,piano,60,63,31.156485952380987,31.28460396230162
True,piano,64,72,31.020431428571463,31.291406688492096
False,piano,60,64,31.29254047619051,31.420658486111144
True,piano,60,65,31.428595000000033,31.556713009920667
True,piano,64,74,31.564649523809557,31.69276753373019
False,piano,60,64,31.564649523809557,31.69276753373019
True,piano,64,72,31.70070404761908,31.828822057539714
False,piano,60,66,31.70070404761908,31.828822057539714
False,piano,64,71,31.836758571428604,31.964876581349237
False,piano,60,67,31.836758571428604,31.964876581349237
False,piano,64,72,31.972813095238127,32.100931105158764
True,piano,60,68,31.972813095238127,32.100931105158764
True,piano,60,69,32.10886761904765,32.236985628968284
True,piano,60,68,32.24492214285717,32.373040152777804
False,piano,64,76,32.10886761904765,32.37984287896828
False,piano,60,69,32.3809766666667,32.50909467658733
False,piano,60,70,32.51703119047622,32.64514920039685
False,piano,64,77,32.65308571428574,32.78120372420637
True,piano,60,69,32.65308571428574,32.78120372420637
True,piano,65,76,32.78914023809526,32.91725824801589
True,piano,61,70,32.78914023809526,32.91725824801589
True,piano,68,75,32.92519476190478,33.05331277182541
False,piano,63,71,32.92519476190478,33.05331277182541
False,piano,70,76,33.0612492857143,33.18936729563493
False,piano,65,72,33.0612492857143,33.18936729563493
False,piano,71,83,33.19730380952382,33.32542181944445
True,piano,66,72,33.19730380952382,33.32542181944445
False,piano,73,81,33.33335833333334,33.46147634325397
True,piano,68,77,33.33335833333334,33.46147634325397
False,piano,75,80,33.469412857142856,33.59753086706349
False,piano,70,76,33.469412857142856,33.59753086706349
True,piano,76,81,33.605467380952376,33.73358539087301
True,piano,71,75,33.605467380952376,33.73358539087301
False,piano,78,83,33.741521904761896,33.86963991468253
True,piano,73,74,33.741521904761896,33.86963991468253
False,piano,81,81,33.877576428571416,34.00569443849205
False,piano,75,75,33.877576428571416,34.00569443849205
False,piano,82,80,34.013630952380936,34.14174896230157
True,piano,76,76,34.013630952380936,34.14174896230157
True,piano,84,81,34.149685476190456,34.27780348611109
True,piano,78,77,34.149685476190456,34.27780348611109
True,piano,80,72,34.285739999999976,34.801613402777754
False,piano,80,81,34.285739999999976,34.801613402777754
False,piano,83,84,34.285739999999976,34.801613402777754
False,piano,80,69,34.82995809523807,34.96487883134918
False,piano,80,75,34.82995809523807,34.96487883134918
True,piano,80,81,34.82995809523807,34.96487883134918
False,piano,80,71,35.102067142857116,35.23698787896823
True,piano,80,75,35.102067142857116,35.23698787896823
False,piano,80,83,35.102067142857116,35.23698787896823
False,piano,80,72,35.37417619047616,35.509096926587276
True,piano,80,76,35.37417619047616,35.509096926587276
True,piano,80,81,35.37417619047616,35.509096926587276
False,piano,80,84,35.37417619047616,35.509096926587276
False,piano,80,71,35.64628523809521,35.78120597420632
False,piano,80,76,35.64628523809521,35.78120597420632
False,piano,80,81,35.64628523809521,35.78120597420632
True,piano,80,83,35.64628523809521,35.78120597420632
True,piano,80,69,35.91839428571426,36.05331502182537
False,piano,80,74,35.91839428571426,36.05331502182537
False,piano,80,77,35.91839428571426,36.05331502182537
True,piano,80,81,35.91839428571426,36.05331502182537
False,piano,80,68,36.190503333333304,36.325424069444416
False,piano,80,74,36.190503333333304,36.325424069444416
False,piano,80,77,36.190503333333304,36.325424069444416
False,piano,80,80,36.190503333333304,36.325424069444416
True,piano,80,69,36.46261238095235,36.59753311706346
False,piano,80,72,36.46261238095235,36.59753311706346
True,piano,80,76,36.46261238095235,36.59753311706346
False,piano,80,81,36.46261238095235,36.59753311706346
False,piano,80,64,36.7347214285714,36.86964216468251
False,piano,80,69,36.7347214285714,36.86964216468251
False,piano,80,72,36.7347214285714,36.86964216468251
False,piano,80,76,36.7347214285714,36.86964216468251
True,piano,86,65,37.006830476190444,37.14175121230156
False,piano,86,71,37.006830476190444,37.14175121230156
True,piano,86,74,37.006830476190444,37.14175121230156
False,piano,86,77,37.006830476190444,37.14175121230156
False,piano,86,62,37.27893952380949,37.413860259920604
False,piano,86,65,37.27893952380949,37.413860259920604
False,piano,86,71,37.27893952380949,37.413860259920604
True,piano,86,74,37.27893952380949,37.413860259920604
True,piano,112,60,37.55104857142854,37.93767017658727
False,piano,112,64,37.55104857142854,37.93767017658727
False,piano,112,69,37.55104857142854,37.93767017658727
False,piano,112,72,37.55104857142854,37.93767017658727
True,piano,112,59,37.95921214285711,38.087330152777746
True,piano,112,71,37.95921214285711,38.087330152777746
False,piano,112,59,38.09526666666663,38.48188827182536
True,piano,112,62,38.09526666666663,38.48188827182536
True,piano,112,68,38.09526666666663,38.48188827182536
True,piano,112,71,38.09526666666663,38.48188827182536
False,piano,112,57,38.503430238095206,38.63154824801584
False,piano,112,69,38.503430238095206,38.63154824801584
False,piano,112,57,38.639484761904725,38.91159380952377
False,piano,112,61,38.639484761904725,39.155358164682504
False,piano,112,64,38.639484761904725,39.155358164682504
True,piano,112,69,38.639484761904725,39.155358164682504
False,piano,112,69,39.18370285714282,39.31862359325393
False,piano,112,73,39.18370285714282,39.31862359325393
False,piano,112,81,39.18370285714282,39.31862359325393
True,piano,112,71,39.455811904761866,39.59073264087298
False,piano,112,74,39.455811904761866,39.59073264087298
False,piano,112,83,39.455811904761866,39.59073264087298
True,piano,112,73,39.72792095238091,40.24379435515869
False,piano,112,76,39.72792095238091,40.24379435515869
False,piano,112,79,39.72792095238091,40.24379435515869
False,piano,112,81,39.72792095238091,40.24379435515869
True,piano,112,85,39.72792095238091,40.24379435515869
False,piano,112,69,40.27213904761901,40.40705978373012
True,piano,112,73,40.27213904761901,40.40705978373012
True,piano,112,81,40.27213904761901,40.40705978373012
True,piano,112,71,40.54424809523805,40.679168831349166
True,piano,112,74,40.54424809523805,40.679168831349166
False,piano,112,83,40.54424809523805,40.679168831349166
True,piano,112,73,40.8163571428571,41.07372695039678
False,piano,112,76,40.8163571428571,41.07372695039678
True,piano,112,79,40.8163571428571,41.07372695039678
False,piano,112,81,40.8163571428571,41.07372695039678
False,piano,112,85,40.8163571428571,41.07372695039678
False,piano,112,71,41.08846619047615,41.34583599801583
False,piano,112,74,41.08846619047615,41.34583599801583
True,piano,112,83,41.08846619047615,41.34583599801583
True,piano,112,69,41.360575238095194,41.49549597420631
True,piano,112,73,41.360575238095194,41.49549597420631
False,piano,112,81,41.360575238095194,41.49549597420631
True,piano,112,68,41.63268428571424,41.767605021825354
False,piano,112,71,41.63268428571424,41.767605021825354
False,piano,112,80,41.63268428571424,41.767605021825354
True,piano,112,66,41.90479333333329,42.16216314087297
True,piano,112,69,41.90479333333329,42.16216314087297
False,piano,112,74,41.90479333333329,42.16216314087297
False,piano,112,78,41.90479333333329,42.16216314087297
False,piano,112,68,42.176902380952335,42.43427218849202
False,piano,112,80,42.176902380952335,42.43427218849202
True,piano,112,69,42.44901142857138,42.583932164682494
False,piano,112,72,42.44901142857138,42.583932164682494
False,piano,112,78,42.44901142857138,42.583932164682494
False,piano,112,81,42.44901142857138,42.583932164682494
True,piano,112,71,42.72112047619043,42.85604121230154
False,piano,112,83,42.72112047619043,42.85604121230154
True,piano,112,68,42.993229523809475,43.25059933134916
False,piano,112,71,42.993229523809475,43.25059933134916
True,piano,112,74,42.993229523809475,43.25059933134916
False,piano,112,76,42.993229523809475,43.25059933134916
False,piano,112,80,42.993229523809475,43.25059933134916
False,piano,112,64,43.26533857142852,43.522708378968204
False,piano,112,68,43.26533857142852,43.522708378968204
False,piano,112,76,43.26533857142852,43.522708378968204
True,piano,112,69,43.53744761904757,43.67236835515868
True,piano,112,73,43.53744761904757,43.67236835515868
True,piano,112,81,43.53744761904757,43.67236835515868
False,piano,112,71,43.809556666666616,43.94447740277773
True,piano,112,74,43.809556666666616,43.94447740277773
False,piano,112,83,43.809556666666616,43.94447740277773
False,piano,112,73,44.08166571428566,44.59753911706344
False,piano,112,76,44.08166571428566,44.59753911706344
True,piano,112,79,44.08166571428566,44.59753911706344
False,piano,112,81,44.08166571428566,44.59753911706344
False,piano,112,85,44.08166571428566,44.59753911706344
False,piano,112,69,44.625883809523756,44.76080454563487
False,piano,112,73,44.625883809523756,44.76080454563487
True,piano,112,81,44.625883809523756,44.76080454563487
True,piano,112,71,44.8979928571428,45.032913593253916
False,piano,112,74,44.8979928571428,45.032913593253916
False,piano,112,83,44.8979928571428,45.032913593253916
True,piano,112,73,45.17010190476185,45.42747171230153
False,piano,112,76,45.17010190476185,45.42747171230153
False,piano,112,79,45.17010190476185,45.42747171230153
False,piano,112,81,45.17010190476185,45.42747171230153
False,piano,112,85,45.17010190476185,45.42747171230153
False,piano,112,71,45.4422109523809,45.69958075992058
