user_played, instrument_name, velocity, pitch, start (s), end (s)
False,piano,80,49,0.0,1.81723303125
True,piano,80,85,0.34090875,0.45359803125000003
True,piano,80,80,0.45454500000000003,0.68087053125
True,piano,80,81,0.6818175,1.13541553125
True,piano,80,83,1.1363625,1.36268803125
True,piano,80,68,1.363635,1.58996053125
True,piano,80,80,1.5909075,1.81723303125
False,piano,80,56,1.8181800000000001,3.63541303125
True,piano,80,85,2.15908875,2.27177803125
True,piano,80,80,2.272725,2.49905053125
True,piano,80,81,2.4999975,2.95359553125
True,piano,80,83,2.9545425,3.18086803125
True,piano,80,68,3.181815,3.40814053125
True,piano,80,80,3.4090875,3.63541303125
False,piano,80,57,3.6363600000000003,4.54450303125
True,piano,80,85,3.97726875,4.08995803125
True,piano,80,80,4.090905,4.31723053125
True,piano,80,81,4.3181775,4.43086678125
False,piano,80,37,5.45454,7.27177303125
False,piano,80,49,5.45454,7.27177303125
True,piano,80,73,5.79544875,5.90813803125
True,piano,80,68,5.909085,6.13541053125
True,piano,80,69,6.1363575,6.58995553125
True,piano,80,71,6.5909025,6.81722803125
True,piano,80,56,6.818175,7.04450053125
True,piano,80,68,7.0454475,7.27177303125
False,piano,80,56,7.2727200000000005,8.636355
False,piano,80,44,7.2727200000000005,9.08995303125
True,piano,80,73,7.61362875,7.72631803125
True,piano,80,68,7.727265,7.95359053125
True,piano,80,69,7.9545375,8.40813553125
True,piano,80,71,8.4090825,8.63540803125
True,piano,80,56,8.636355,9.08995303125
True,piano,80,68,8.8636275,9.08995303125
False,piano,80,40,9.0909,10.90813303125
False,piano,80,52,9.0909,10.90813303125
True,piano,80,73,9.43180875,9.54449803125
True,piano,80,68,9.545445,9.77177053125
True,piano,80,69,9.7727175,10.22631553125
True,piano,80,68,10.2272625,10.45358803125
True,piano,80,69,10.454535,10.68086053125
True,piano,80,68,10.6818075,10.90813303125
False,piano,80,37,10.90908,12.726313031250001
False,piano,80,49,10.90908,12.726313031250001
True,piano,80,73,11.24998875,11.36267803125
True,piano,80,68,11.363625,11.58995053125
True,piano,80,68,11.5908975,12.04449553125
True,piano,80,68,12.0454425,12.27176803125
True,piano,80,69,12.272715,12.49904053125
True,piano,80,68,12.4999875,12.726313031250001
True,piano,80,77,12.72726,12.83994928125
False,piano,80,49,12.72726,13.06722178125
True,piano,80,77,12.84089625,12.95358553125
True,piano,80,77,12.954532500000001,13.06722178125
True,piano,80,77,13.06816875,13.18085803125
False,piano,80,61,13.06816875,13.18085803125
True,piano,80,77,13.181805,13.40813053125
False,piano,80,56,13.181805,13.40813053125
True,piano,80,77,13.4090775,13.63540303125
False,piano,80,57,13.4090775,13.86267553125
True,piano,80,73,13.63635,14.08994803125
False,piano,80,59,13.8636225,14.08994803125
True,piano,80,77,14.090895,14.20358428125
False,piano,80,49,14.090895,14.31722053125
True,piano,80,77,14.20453125,14.31722053125
True,piano,80,73,14.3181675,14.544493031250001
False,piano,80,56,14.3181675,14.544493031250001
True,piano,80,77,14.545440000000001,14.65812928125
False,piano,80,49,14.545440000000001,14.88540178125
True,piano,80,78,14.65907625,14.77176553125
True,piano,80,80,14.7727125,14.88540178125
True,piano,80,78,14.88634875,14.99903803125
False,piano,80,53,14.88634875,15.22631053125
True,piano,80,77,14.999985,15.22631053125
True,piano,80,77,15.2272575,15.45358303125
False,piano,80,57,15.2272575,15.68085553125
True,piano,80,73,15.45453,15.90812803125
False,piano,80,59,15.6818025,15.90812803125
True,piano,80,73,15.909075,16.02176428125
False,piano,80,57,15.909075,16.13540053125
True,piano,80,73,16.02271125,16.13540053125
True,piano,80,73,16.1363475,16.36267303125
False,piano,80,56,16.1363475,16.36267303125
True,piano,80,77,16.36362,16.58994553125
False,piano,80,62,16.36362,16.70358178125
True,piano,80,73,16.5908925,16.70358178125
True,piano,80,73,16.70452875,16.81721803125
False,piano,80,61,16.70452875,16.81721803125
True,piano,80,73,16.818165,17.044490531250002
False,piano,80,56,16.818165,17.044490531250002
True,piano,80,73,17.045437500000002,17.27176303125
False,piano,80,57,17.045437500000002,17.49903553125
True,piano,80,73,17.27271,17.72630803125
True,piano,80,85,17.27271,17.72630803125
False,piano,80,56,17.4999825,17.72630803125
True,piano,80,73,17.727255,18.06721678125
True,piano,80,85,17.727255,18.06721678125
False,piano,80,57,17.727255,17.95358053125
False,piano,80,56,17.9545275,18.18085303125
True,piano,80,73,18.06816375,18.18085303125
True,piano,80,77,18.1818,18.29448928125
False,piano,80,62,18.1818,18.52176178125
True,piano,80,78,18.29543625,18.40812553125
True,piano,80,80,18.4090725,18.52176178125
True,piano,80,78,18.52270875,18.63539803125
False,piano,80,61,18.52270875,18.63539803125
True,piano,80,73,18.636345,18.86267053125
False,piano,80,56,18.636345,18.86267053125
True,piano,80,80,18.8636175,19.08994303125
False,piano,80,57,18.8636175,19.31721553125
True,piano,80,85,19.09089,19.54448803125
True,piano,80,61,19.545435,19.65812428125
False,piano,80,57,19.545435,19.77176053125
True,piano,80,61,19.65907125,19.77176053125
False,piano,80,56,19.7727075,19.99903303125
True,piano,80,73,19.99998,20.45357803125
True,piano,80,85,19.99998,20.45357803125
False,piano,80,49,19.99998,20.33994178125
False,piano,80,61,20.34088875,20.45357803125
True,piano,80,73,20.454525,20.56721428125
False,piano,80,56,20.454525,20.68085053125
True,piano,80,73,20.56816125,20.68085053125
False,piano,80,57,20.681797500000002,21.13539553125
True,piano,80,61,20.90907,21.36266803125
True,piano,80,73,20.90907,21.36266803125
False,piano,80,59,21.1363425,21.36266803125
True,piano,80,73,21.363615,21.476304281250002
False,piano,80,49,21.363615,21.58994053125
True,piano,80,73,21.477251250000002,21.58994053125
False,piano,80,56,21.5908875,21.81721303125
True,piano,80,73,21.81816,22.271758031250002
True,piano,80,85,21.81816,22.271758031250002
False,piano,80,49,21.81816,22.15812178125
False,piano,80,53,22.15906875,22.49903053125
True,piano,80,73,22.272705000000002,22.38539428125
True,piano,80,73,22.38634125,22.49903053125
False,piano,80,57,22.4999775,22.95357553125
True,piano,80,61,22.72725,23.18084803125
True,piano,80,73,22.72725,23.18084803125
False,piano,80,59,22.9545225,23.18084803125
True,piano,80,73,23.181795,23.33236303125
False,piano,80,57,23.181795,23.40812053125
True,piano,80,73,23.33331,23.48387803125
False,piano,80,56,23.4090675,23.63539303125
True,piano,80,73,23.484825,23.63539303125
True,piano,80,73,23.63634,23.93842303125
True,piano,80,85,23.63634,23.93842303125
False,piano,80,62,23.63634,23.97630178125
True,piano,80,73,23.93937,24.08993803125
False,piano,80,61,23.97724875,24.08993803125
True,piano,80,76,24.090885,24.20357428125
False,piano,80,56,24.090885,24.31721053125
True,piano,80,76,24.20452125,24.31721053125
True,piano,80,76,24.3181575,24.43084678125
False,piano,80,57,24.3181575,24.77175553125
True,piano,80,76,24.43179375,24.54448303125
True,piano,80,73,24.54543,24.77175553125
